TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.iluwatar.stepbuilder.CharacterStepBuilder,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.23358800226372384,103,8
