TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.iluwatar.queue.load.leveling.MessageQueue,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9519230769230769,35,27
