TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.iluwatar.commander.Retry,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9254862700228833,81,74
com.iluwatar.commander.Retry,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9254862700228833,81,75
