TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.iluwatar.guarded.suspension.GuardedQueue,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7947916666666667,48,35
com.iluwatar.guarded.suspension.GuardedQueue,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7947916666666667,48,35
