TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.iluwatar.separatedinterface.invoice.InvoiceGenerator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9375,41,40
com.iluwatar.separatedinterface.invoice.InvoiceGenerator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9375,41,40
