GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
optimistic-offline-lock,com.iluwatar.exception,ApplicationException,0,4,0,0,0,2,0,1,0,1
optimistic-offline-lock,com.iluwatar.service,CardUpdateService,0,48,0,2,0,11,0,2,0,1
