TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.iluwatar.logaggregation.LogAggregator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8138110632183908,98,65
