TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.iluwatar.trampoline.TrampolineApp,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.875,73,70
