GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
data-mapper,com.iluwatar.datamapper,App,0,54,0,0,0,13,0,2,0,2
data-mapper,com.iluwatar.datamapper,DataMapperException,4,0,0,0,2,0,1,0,1,0
data-mapper,com.iluwatar.datamapper,StudentDataMapperImpl,25,76,3,3,4,18,4,7,1,7
