GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
embedded-value,com.iluwatar.embedded.value,DataSource,76,325,3,7,24,76,3,11,0,9
embedded-value,com.iluwatar.embedded.value,App,11,111,2,2,4,20,3,2,1,2
embedded-value,com.iluwatar.embedded.value,ShippingAddress,0,12,0,0,0,5,0,1,0,1
embedded-value,com.iluwatar.embedded.value,Order,0,21,0,0,0,8,0,2,0,2
