TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.iluwatar.health.check.HealthCheckRepository,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.5682291666666667,41,17
com.iluwatar.health.check.HealthCheckRepository,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.5682291666666667,41,17
