GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
price-microservice,com.iluwatar.price.microservice,PriceApplication,8,0,0,0,3,0,2,0,2,0
price-microservice,com.iluwatar.price.microservice,PriceController,0,12,0,0,0,4,0,3,0,3
