TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.iluwatar.aggregator.microservices.Aggregator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.5535714285714286,25,10
