GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
combinator,com.iluwatar.combinator,Finder,0,72,0,0,0,16,0,10,0,10
combinator,com.iluwatar.combinator,CombinatorApp,3,85,0,0,1,16,1,3,1,3
combinator,com.iluwatar.combinator,Finders,0,101,0,6,0,18,0,11,0,8
