TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.iluwatar.ambassador.ServiceAmbassador,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9365079365079365,124,108
com.iluwatar.ambassador.RemoteService,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8814867424242424,74,66
com.iluwatar.ambassador.Client,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,22,22
