GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
client-session,com.iluwatar.client.session,App,3,33,0,0,1,8,1,1,1,1
client-session,com.iluwatar.client.session,Server,0,20,0,0,0,4,0,3,0,3
