TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.iluwatar.identitymap.Person,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9821428571428572,125,123
com.iluwatar.identitymap.PersonDbSimulatorImplementation,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8925807800434148,154,141
