TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.iluwatar.servicelayer.magic.MagicServiceImpl,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8666666666666667,77,55
