TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.iluwatar.hexagonal.domain.LotteryTicket,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9789035591274398,169,166
com.iluwatar.hexagonal.banking.InMemoryBank,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9375,66,64
com.iluwatar.hexagonal.domain.LotteryTicket,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9789035591274398,169,166
com.iluwatar.hexagonal.banking.InMemoryBank,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9375,66,65
com.iluwatar.hexagonal.database.InMemoryTicketRepository,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.95,38,32
com.iluwatar.hexagonal.domain.PlayerDetails,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9766589506172839,274,269
