TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.iluwatar.singleton.ThreadSafeDoubleCheckLocking,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.813301282051282,33,26
com.iluwatar.singleton.ThreadSafeDoubleCheckLocking,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.813301282051282,33,26
com.iluwatar.singleton.BillPughImplementation,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.84375,10,6
