TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.iluwatar.gameloop.VariableStepGameLoop,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7412587412587412,62,38
com.iluwatar.gameloop.VariableStepGameLoop,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7412587412587412,62,38
