TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.iluwatar.inventory.microservice.InventoryController,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9166666666666666,18,16
