TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.iluwatar.privateclassdata.Stew,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,155,155
com.iluwatar.privateclassdata.Stew,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,155,155
com.iluwatar.privateclassdata.Stew,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,155,155
