GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
event-queue,com.iluwatar.event.queue,App,38,0,0,0,10,0,3,0,3,0
event-queue,com.iluwatar.event.queue,Audio,28,158,3,15,9,42,4,17,1,11
