TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.iluwatar.priority.queue.QueueManager,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9375,34,31
com.iluwatar.priority.queue.QueueManager,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9375,34,31
com.iluwatar.priority.queue.QueueManager,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9375,34,31
