TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.iluwatar.updatemethod.Skeleton,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,95,95
com.iluwatar.updatemethod.Skeleton,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,95,95
com.iluwatar.updatemethod.World,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.6814516129032258,86,37
