TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.iluwatar.acyclicvisitor.Zoom,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9166666666666666,26,24
com.iluwatar.acyclicvisitor.Hayes,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9166666666666666,26,24
