TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.iluwatar.abstractdocument.AbstractDocument,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8944444444444445,57,51
com.iluwatar.abstractdocument.AbstractDocument,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9131944444444444,56,51
