TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.iluwatar.circuitbreaker.MonitoringService,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9097222222222222,43,39
com.iluwatar.circuitbreaker.MonitoringService,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9097222222222222,43,39
com.iluwatar.circuitbreaker.DefaultCircuitBreaker,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9083333333333333,179,174
