GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
fanout-fanin,com.iluwatar.fanout.fanin,App,3,60,0,0,1,9,1,2,1,2
fanout-fanin,com.iluwatar.fanout.fanin,FanOutFanIn,3,37,0,0,1,8,1,3,1,3
fanout-fanin,com.iluwatar.fanout.fanin,Consumer,0,17,0,0,0,4,0,2,0,2
fanout-fanin,com.iluwatar.fanout.fanin,SquareNumberRequest,7,31,0,0,3,7,0,2,0,2
