GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
model-view-viewmodel,com.iluwatar.model.view.viewmodel,BookViewModel,0,32,1,1,0,10,1,5,0,5
model-view-viewmodel,com.iluwatar.model.view.viewmodel,BookServiceImpl,0,61,0,0,0,9,0,2,0,2
